1,116.860001
2,118.690002
3,120.669998
4,123.410004
5,124.900002
6,124.349998
7,126.089996
8,126.620003
9,128.339996
10,127.870003
11,127.919998
12,127.550003
13,127.040001
14,128.929993
15,129.369995
16,131.479996
17,132.779999
18,132.179993
19,130.979996
20,130.320007
21,133.229996
22,130.839996
23,130.979996
24,132.059998
25,131.839996
26,134.199997
